column_name,broad_id,name,dose,screen_id,topFeature,feature_type,drug_category,moa_umap,target,disease.area,indication,phase,bimodality_coef,Cor,hub_url,group,BM,x,y
BRD-K13049116-001-05-7::2.5::HTS,BRD-K13049116-001-05-7,BMS-754807,2.5,HTS,Exp_BCL2L1 (ENSG00000171552),GE,targeted cancer,IGF-1 inhibitor,"AKT1, IGF1R",,,Phase 2,0.40598626536087,0.250620086602,BMS-754807,OTHER,0.4030339740763488,3.7879060779073863,-3.1365538227192338
BRD-K13050541-001-01-9::2.8::HTS,BRD-K13050541-001-01-9,acivicin,2.8,HTS,Exp_SLC7A5 (ENSG00000103257),GE,targeted cancer,gamma glutamyltransferase Inhibitors,CTPS1,,,Phase 2,0.36325696129268603,0.311570553809,acivicin,OTHER,0.3639229518677984,3.9902930479341854,-0.7685524658794844
BRD-K13112821-001-17-4::2.5::HTS,BRD-K13112821-001-17-4,artemisinin,2.5,HTS,CN_ZNF670-ZNF695 (100533111),CN,noncancer,DNA synthesis inhibitor,CYP2B6,infectious disease,malaria,Launched,0.36541727704959703,0.211390509824,artemisinin,OTHER,0.36387307723033896,1.7048980783978287,-3.214504362036555
BRD-K13183738-317-10-2::2.5::HTS,BRD-K13183738-317-10-2,pentamidine,2.5,HTS,Exp_SLC47A1 (ENSG00000142494),GE,noncancer,anti-pneumocystis agent,TRDMT1,infectious disease,pneumonia,Launched,0.38662095358613796,0.387862016232,pentamidine,OTHER,0.3865069972529797,2.6081869835000373,-2.026545440738759
BRD-K13249881-001-02-3::2.5::HTS,BRD-K13249881-001-02-3,piperazine,2.5,HTS,Exp_DANCR (ENSG00000226950),GE,noncancer,benzodiazepine receptor agonist,GABRB3,infectious disease,gastrointestinal roundworms,Launched,0.193561873659728,0.137196592661,piperazine,OTHER,0.19323644032625967,4.594821329068331,-2.080687162495044
BRD-K13387373-004-14-5::2.5::HTS,BRD-K13387373-004-14-5,thonzonium,2.5,HTS,Exp_ABCB1 (ENSG00000085563),GE,noncancer,ATPase inhibitor,,,,Launched,0.38955381784945897,0.470902073974,thonzonium,OTHER,0.3869897896603857,3.0333995385857557,-2.2502656295647867
BRD-K13409143-001-01-9::2.5::HTS,BRD-K13409143-001-01-9,isopropyl-myristate,2.5,HTS,METHYL_GRIPAP1,METHYL,noncancer,,,dermatology,cosmetic,Launched,0.321742416788566,0.0424603447657,isopropyl-myristate,OTHER,0.3229660012017448,1.5134084133747572,-1.7512955272542623
BRD-K13533483-001-16-2::2.5::MTS004,BRD-K13533483-001-16-2,cyclosporine,2.5,MTS004,CN_TRIM32 (22954),CN,noncancer,calcineurin inhibitor,"ABCB11, CAMLG, FPR1, PPIA, PPIF, PPP3R2, SLC10A1, SLCO1B1, SLCO1B3","transplant, rheumatology, dermatology","organ rejection, rheumatoid arthritis, psoriasis",Launched,0.383068804770557,0.0503966574231,cyclosporine,OTHER,0.3811751572742466,2.8547977432446814,-0.7061593959277177
BRD-K13566078-001-02-3::2.5::HTS,BRD-K13566078-001-02-3,BMS-345541,2.5,HTS,Exp_GPX3 (ENSG00000211445),GE,targeted cancer,IKK inhibitor,"CHUK, IKBKB",,,Preclinical,0.360255229666415,0.186969702123,BMS-345541,OTHER,0.3573714518428191,5.595968672528417,-2.999342942970878
BRD-K13606314-001-01-3::2.5::HTS,BRD-K13606314-001-01-3,P5091,2.5,HTS,Exp_LRRC49 (ENSG00000137821),GE,targeted cancer,ubiquitin specific protease inhibitor,USP7,,,Preclinical,0.425176890608056,0.250068608242,P5091,OTHER,0.4283035715908117,1.6308433984167934,1.231765252697152
BRD-K13646352-001-03-8::2.5::HTS,BRD-K13646352-001-03-8,midostaurin,2.5,HTS,MIRNA_hsa-miR-375,MIRNA,targeted cancer,FLT3 inhibitor,"FLT3, PRKCG",hematologic malignancy,acute myeloid leukemia (AML),Launched,0.358993650561106,0.262333430793,midostaurin,OTHER,0.3640559995471973,4.388920721349135,-1.51697061903397
BRD-K13646352-001-03-8::2.5::HTS,BRD-K13646352-001-03-8,midostaurin,2.5,HTS,MIRNA_hsa-miR-375,MIRNA,targeted cancer,KIT inhibitor,"FLT3, PRKCG",hematologic malignancy,acute myeloid leukemia (AML),Launched,0.358993650561106,0.262333430793,midostaurin,OTHER,0.3640559995471973,4.388920721349135,-1.51697061903397
BRD-K13646352-001-03-8::2.5::HTS,BRD-K13646352-001-03-8,midostaurin,2.5,HTS,MIRNA_hsa-miR-375,MIRNA,targeted cancer,PKC inhibitor,"FLT3, PRKCG",hematologic malignancy,acute myeloid leukemia (AML),Launched,0.358993650561106,0.262333430793,midostaurin,OTHER,0.3640559995471973,4.388920721349135,-1.51697061903397
BRD-K13756951-001-01-4::2.5::HTS,BRD-K13756951-001-01-4,bitopertin,2.5,HTS,Exp_ABCB1 (ENSG00000085563),GE,noncancer,glycine transporter inhibitor,"SLC6A5, SLC6A9",,,Phase 3,0.40516880032875396,0.440927204996,bitopertin,OTHER,0.4034463636026648,4.997173004159649,-3.7439200909514887
BRD-K13756951-001-01-4::2.5::HTS,BRD-K13756951-001-01-4,bitopertin,2.5,HTS,Exp_ABCB1 (ENSG00000085563),GE,noncancer,GlyT-1 inhibitor,"SLC6A5, SLC6A9",,,Phase 3,0.40516880032875396,0.440927204996,bitopertin,OTHER,0.4034463636026648,4.997173004159649,-3.7439200909514887
BRD-K13949769-001-01-7::2.5::HTS,BRD-K13949769-001-01-7,tenovin-6,2.5,HTS,METHYL_AGAP2-AS1,METHYL,targeted cancer,SIRT inhibitor,"SIRT1, SIRT2, SIRT3",,,Preclinical,0.30744367784912396,0.132407574955,tenovin-6,OTHER,0.3178222532877105,2.7768326617965893,-3.6739737557992456
BRD-K14109347-001-03-4::2.5::HTS,BRD-K14109347-001-03-4,LY2603618,2.5,HTS,DEM2_CHEK1 (1111),DEMETER2_COM,targeted cancer,CHK inhibitor,CHEK1,,,Phase 2,0.43790491305785706,0.283388030615,LY2603618,OTHER,0.40612419308907466,5.146764576013639,-0.9271317578562992
BRD-K14529030-001-01-9::2.5::HTS,BRD-K14529030-001-01-9,meisoindigo,2.5,HTS,CRISPR_DYNLRB1 (83658),AVANA_PUBLIC_18Q2,targeted cancer,STAT inhibitor,STAT3,,,Phase 3,0.352935903885762,0.164592975409,meisoindigo,OTHER,0.3487733091041316,-1.8709779806976927,0.7266174419023008
BRD-K14560436-001-01-4::2.5::HTS,BRD-K14560436-001-01-4,TG-02,2.5,HTS,CN_SLC7A6 (9057),CN,targeted cancer,FLT3 inhibitor,"CDK1, CDK2, CDK7, CDK9, FLT3, JAK2",,,Phase 1,0.416665039453543,0.198016287339,TG-02,OTHER,0.41215569180391415,5.044221500614257,-0.7693097555773051
BRD-K14560436-001-01-4::2.5::HTS,BRD-K14560436-001-01-4,TG-02,2.5,HTS,CN_SLC7A6 (9057),CN,targeted cancer,JAK inhibitor,"CDK1, CDK2, CDK7, CDK9, FLT3, JAK2",,,Phase 1,0.416665039453543,0.198016287339,TG-02,OTHER,0.41215569180391415,5.044221500614257,-0.7693097555773051
BRD-K14618467-001-04-6::2.5::HTS,BRD-K14618467-001-04-6,IKK-16,2.5,HTS,MUTpool_THAP3 (90326),MUTpool,noncancer,IKK inhibitor,IKBKB,,,Preclinical,0.30226862251058506,0.223504168775,IKK-16,OTHER,0.3001428569243834,4.231819323058535,-1.5400106977272867
BRD-K14658796-003-01-6::2.368766292::MTS004,BRD-K14658796-003-01-6,drotaverine,2.368766292,MTS004,Exp_TRIM14 (ENSG00000106785),GE,noncancer,phosphodiesterase inhibitor,"CACNA1C, PDE4A",obstetrics/gynecology,labor induction,Launched,0.330355322360047,0.236985529942,drotaverine,OTHER,0.32872435590243737,5.4893068638904365,-0.2699826940888661
BRD-K14796088-003-26-8::2.5::HTS,BRD-K14796088-003-26-8,berberine,2.5,HTS,Exp_ABCB1 (ENSG00000085563),GE,targeted cancer,LDL receptor activator,LDLR,,,Phase 2/Phase 3,0.34249593984868293,0.295339156992,berberine,OTHER,0.3424558995552177,2.724739603099648,-2.200329055215009
BRD-K14991967-001-02-6::2.5::HTS,BRD-K14991967-001-02-6,GSK650394,2.5,HTS,CN_ARHGEF28 (64283),CN,targeted cancer,serum/glucocorticoid regulated kinase inhibitor,"SGK1, SGK2",,,Preclinical,0.321801164666881,0.0853988388614,GSK650394,OTHER,0.32058229016981765,1.7035619458704645,-3.9857023396227347
BRD-K15108141-001-06-6::2.5::HTS,BRD-K15108141-001-06-6,gemcitabine,2.5,HTS,Exp_SLFN11 (ENSG00000172716),GE,chemo,ribonucleotide reductase inhibitor,"CMPK1, RRM1, RRM2, TYMS",oncology,"ovarian cancer, breast cancer, non-small cell lung cancer (NSCLC), pancreatic cancer",Launched,0.340960428157479,0.249943274074,gemcitabine,OTHER,0.34141906861412313,4.831069482434648,-1.8557826700642612
BRD-K15179513-001-03-4::2.5::HTS,BRD-K15179513-001-03-4,NVP-ADW742,2.5,HTS,PROT_PTEN,PROT,targeted cancer,insulin growth factor receptor inhibitor,IGF1R,,,Preclinical,0.36085617938086706,0.105573574517,NVP-ADW742,OTHER,0.30201954406532106,-6.0336938481826285,2.6641402257861517
BRD-K15409150-001-05-8::2.5::HTS,BRD-K15409150-001-05-8,penfluridol,2.5,HTS,METHYL_CIART,METHYL,noncancer,T-type calcium channel blocker,CACNA1G,neurology/psychiatry,schizophrenia,Launched,0.26888325917211703,0.160002975964,penfluridol,OTHER,0.2754230643099099,3.7031220909043583,-0.22031852812098496
BRD-K15424032-001-03-6::2.5::HTS,BRD-K15424032-001-03-6,SB-228357,2.5,HTS,PROT_B-Raf_Caution,PROT,noncancer,serotonin receptor antagonist,"HTR2A, HTR2B, HTR2C",,,Preclinical,0.44793226917337897,0.156500642366,SB-228357,OTHER,0.4455826641253263,-0.028113562323769745,-3.1982292528693788
BRD-K15567136-003-27-2::2.5::HTS,BRD-K15567136-003-27-2,papaverine,2.5,HTS,Exp_SYT13 (ENSG00000019505),GE,noncancer,phosphodiesterase inhibitor,"PDE10A, PDE4B, PDE5A","cardiology, hematology, gastroenterology","myocardial infarction, angina pectoris, pulmonary embolism (PE), colitis, vascular spasm",Launched,0.288342568012135,0.14726664477,papaverine,OTHER,0.28746773419000793,2.040441812505171,-2.202669252365336
BRD-K15600710-066-04-1::2.5::HTS,BRD-K15600710-066-04-1,obatoclax,2.5,HTS,METHYL_DGKD,METHYL,targeted cancer,BCL inhibitor,BCL2,,,Phase 3,0.37003700679398,0.0343672997725,obatoclax,OTHER,0.3724238803541881,4.804518881781472,-0.8283557647110906
BRD-K15898725-001-01-7::2.5::HTS,BRD-K15898725-001-01-7,maytansinol-isobutyrate,2.5,HTS,Exp_BCL2L1 (ENSG00000171552),GE,targeted cancer,,,,,Preclinical,0.38260056000243203,0.339536221147,maytansinol-isobutyrate,OTHER,0.3811845384802369,6.122465840644442,-2.511465164058854
BRD-K16180792-001-01-7::2.5::MTS004,BRD-K16180792-001-01-7,bis(maltolato)oxovanadium(IV),2.5,MTS004,Exp_SLC26A2 (ENSG00000155850),GE,noncancer,tyrosine phosphatase inhibitor,PTPN1,,,Phase 2,0.472699909819384,0.619736235827,bis(maltolato)oxovanadium(IV),OTHER,0.47641199103346,1.7702534768880485,4.096371307036435
BRD-K16189898-003-03-3::2.5::HTS,BRD-K16189898-003-03-3,CHIR-99021,2.5,HTS,CN_ADAMTSL3 (57188),CN,noncancer,glycogen synthase kinase inhibitor,"CDK1, GSK3A, GSK3B, MAPK1",,,Preclinical,0.285384222317295,0.12448760177,CHIR-99021,OTHER,0.2901421277643567,-2.7071453080551757,0.9666302802847068
BRD-K16551357-001-03-2::2.5::HTS,BRD-K16551357-001-03-2,evacetrapib,2.5,HTS,PROT_Src_pY527,PROT,noncancer,cholesteryl ester transfer protein inhibitor,CETP,,,Phase 3,0.355282526845651,0.123527353966,evacetrapib,OTHER,0.3614810603329596,0.5088452944818743,-3.4460505846432445
BRD-K16664969-001-03-3::2.5::HTS,BRD-K16664969-001-03-3,GTP-14564,2.5,HTS,Exp_CHTOP (ENSG00000160679),GE,targeted cancer,FLT3 inhibitor,"CSF1R, FLT3, KIT, PDGFRB",,,Preclinical,0.306188202151403,0.139715396369,GTP-14564,OTHER,0.30337297595092416,-1.2757643109296586,0.9203131718675964
BRD-K16664969-001-03-3::2.5::HTS,BRD-K16664969-001-03-3,GTP-14564,2.5,HTS,Exp_CHTOP (ENSG00000160679),GE,targeted cancer,tyrosine kinase inhibitor,"CSF1R, FLT3, KIT, PDGFRB",,,Preclinical,0.306188202151403,0.139715396369,GTP-14564,OTHER,0.30337297595092416,-1.2757643109296586,0.9203131718675964
BRD-K16730910-001-07-3::2.5::HTS,BRD-K16730910-001-07-3,regorafenib,2.5,HTS,Exp_ZNRF2 (ENSG00000180233),GE,targeted cancer,FGFR inhibitor,"ABL1, BRAF, DDR2, EPHA2, FGFR1, FGFR2, FLT1, FLT4, FRK, KDR, KIT, MAPK11, NTRK1, PDGFRA, PDGFRB, RAF1, RET, TEK",oncology,"colorectal cancer, gastrointestinal stromal tumors (GIST)",Launched,0.369487062757553,0.255733352647,regorafenib,OTHER,0.3656727555796573,2.511458387751837,-1.1836226477704903
BRD-K16730910-001-07-3::2.5::HTS,BRD-K16730910-001-07-3,regorafenib,2.5,HTS,Exp_ZNRF2 (ENSG00000180233),GE,targeted cancer,KIT inhibitor,"ABL1, BRAF, DDR2, EPHA2, FGFR1, FGFR2, FLT1, FLT4, FRK, KDR, KIT, MAPK11, NTRK1, PDGFRA, PDGFRB, RAF1, RET, TEK",oncology,"colorectal cancer, gastrointestinal stromal tumors (GIST)",Launched,0.369487062757553,0.255733352647,regorafenib,OTHER,0.3656727555796573,2.511458387751837,-1.1836226477704903
BRD-K16730910-001-07-3::2.5::HTS,BRD-K16730910-001-07-3,regorafenib,2.5,HTS,Exp_ZNRF2 (ENSG00000180233),GE,targeted cancer,PDGFR tyrosine kinase receptor inhibitor,"ABL1, BRAF, DDR2, EPHA2, FGFR1, FGFR2, FLT1, FLT4, FRK, KDR, KIT, MAPK11, NTRK1, PDGFRA, PDGFRB, RAF1, RET, TEK",oncology,"colorectal cancer, gastrointestinal stromal tumors (GIST)",Launched,0.369487062757553,0.255733352647,regorafenib,OTHER,0.3656727555796573,2.511458387751837,-1.1836226477704903
BRD-K17026858-001-01-2::2.5::HTS,BRD-K17026858-001-01-2,pibenzimol,2.5,HTS,METABOL_C46:1 TAG,METABOL,targeted cancer,DNA inhibitor,,,,Phase 2,0.36932022813549603,0.147111758393,pibenzimol,OTHER,0.3689306652141264,3.3316336195182275,-3.891342888750433
BRD-K17075857-001-17-6::2.5::HTS,BRD-K17075857-001-17-6,chloroxine,2.5,HTS,Exp_TRPC4 (ENSG00000133107),GE,noncancer,opioid receptor antagonist,OPRK1,"gastroenterology, infectious disease, dermatology","diarrhea, inflammatory bowel disease, giardiasis, dandruff",Launched,0.286385349126523,0.178648217826,chloroxine,OTHER,0.3476702405048476,4.877226087164149,-2.7896100935729646
BRD-K17075857-001-18-4::2.5::HTS,BRD-K17075857-001-18-4,chloroxine,2.5,HTS,LIN_Ewings_sarcoma,LIN,noncancer,opioid receptor antagonist,OPRK1,"gastroenterology, infectious disease, dermatology","diarrhea, inflammatory bowel disease, giardiasis, dandruff",Launched,0.286385349126523,0.186807257002,chloroxine,OTHER,0.2900225474501338,3.2548311945522816,-2.8612119155259355
BRD-K17203476-001-01-9::2.5::HTS,BRD-K17203476-001-01-9,LY2874455,2.5,HTS,Exp_PDXDC1 (ENSG00000179889),GE,targeted cancer,FGFR antagonist,"FGFR1, FGFR2, FGFR3, FGFR4, KDR",,,Phase 1,0.346517261019826,0.407566497911,LY2874455,OTHER,0.34749043103505245,3.457046067114806,-2.700743730793615
BRD-K17497770-001-03-6::2.5::HTS,BRD-K17497770-001-03-6,butein,2.5,HTS,Exp_BEND5 (ENSG00000162373),GE,noncancer,src inhibitor,ACE,,,Preclinical,0.34813140370888895,0.15719318392,butein,OTHER,0.3463790579989863,-4.07822373954745,-1.1574521940062703
BRD-K17555800-003-01-5::2.5::HTS,BRD-K17555800-003-01-5,talmapimod,2.5,HTS,METHYL_HCG23,METHYL,targeted cancer,p38 MAPK inhibitor,"MAPK11, MAPK14",,,Phase 2,0.35205391830124794,0.165456459532,talmapimod,OTHER,0.35256987476510426,4.713778794984255,-1.1472350766494164
BRD-K17705806-003-04-4::2.5::HTS,BRD-K17705806-003-04-4,JTC-801,2.5,HTS,Exp_CDC42BPA (ENSG00000143776),GE,noncancer,opioid receptor antagonist,OPRL1,,,Phase 2,0.412423317049556,0.287741638325,JTC-801,OTHER,0.4041889699386277,4.434418447186978,-0.9393341705397305
BRD-K17894950-001-14-3::2.5::HTS,BRD-K17894950-001-14-3,indirubin,2.5,HTS,Exp_SLC19A2 (ENSG00000117479),GE,targeted cancer,glycogen synthase kinase inhibitor,"CDK1, CDK5, GSK3A",,,Phase 2/Phase 3,0.301333802448029,0.157385178543,indirubin,OTHER,0.2983403988654041,-1.0704134924591613,0.9983716869621628
BRD-K17979676-001-01-2::2.5::HTS,BRD-K17979676-001-01-2,eprobemide,2.5,HTS,CRISPR_NFKB1 (4790),AVANA_PUBLIC_18Q2,noncancer,monoamine oxidase inhibitor,MAOA,neurology/psychiatry,depression,Launched,0.293134302829961,0.0695733909355,eprobemide,OTHER,0.2717337199610915,-1.9939389567874564,-2.671419846923301
BRD-K18157228-001-01-7::2.5::HTS,BRD-K18157228-001-01-7,fdcyd,2.5,HTS,Exp_RNF224 (ENSG00000233198),GE,targeted cancer,DNA methyltransferase inhibitor,,,,Phase 2,0.362864250965426,0.234718363909,fdcyd,OTHER,0.3626240140925862,4.048640760278651,-2.394411232839825
BRD-K18375018-376-02-3::2.5::HTS,BRD-K18375018-376-02-3,spermine,2.5,HTS,CN_SLC38A11 (151258),CN,targeted cancer,,"CA14, CA4, CA6, CA9, CASR, GRIN1, GRIN2A, KCNJ4, ODC1, SMOX, SMS, TRPM4, TRPM5",,,Preclinical,0.36617085538799604,0.132977479975,spermine,OTHER,0.37046409924831736,3.7450376459558288,-2.22294322447475
BRD-K18424115-003-01-3::2.5::HTS,BRD-K18424115-003-01-3,TG-100572,2.5,HTS,METHYL_MAFF,METHYL,targeted cancer,src inhibitor,"KDR, SRC",,,Preclinical,0.34769718685842405,0.113056931171,TG-100572,OTHER,0.3679078878218813,3.1967957758628835,-1.225139557985246
BRD-K18619710-001-14-4::2.5::HTS,BRD-K18619710-001-14-4,digoxigenin,2.5,HTS,PROT_TAZ,PROT,noncancer,steroid,,,,Preclinical,0.3386136487317,0.0922537714226,digoxigenin,OTHER,0.34395622000180986,4.548661631523352,-0.8931894425852679
BRD-K18834913-001-01-1::2.5::HTS,BRD-K18834913-001-01-1,LB42708,2.5,HTS,PROT_Gab2,PROT,targeted cancer,farnesyltransferase inhibitor,,,,Preclinical,0.34925758077114394,0.243224881919,LB42708,OTHER,0.3483686647713172,4.039475659274402,-2.9128860808306607
BRD-K18961567-001-01-1::2.5::HTS,BRD-K18961567-001-01-1,LY2801653,2.5,HTS,METHYL_RAB34,METHYL,targeted cancer,MET inhibitor,MET,,,Phase 2,0.37134985290753,0.246230596673,LY2801653,OTHER,0.3792347833028255,5.6990205733970125,-1.9371622122607324
BRD-K19034817-001-01-4::2.5::HTS,BRD-K19034817-001-01-4,pacritinib,2.5,HTS,Exp_ZNF702P (ENSG00000242779),GE,targeted cancer,FLT3 inhibitor,"FLT3, JAK1, JAK2, JAK3",,,Phase 3,0.35450106985868796,0.309997170954,pacritinib,OTHER,0.3530889563001092,1.5216939223286627,-3.5390272598331998
BRD-K19034817-001-01-4::2.5::HTS,BRD-K19034817-001-01-4,pacritinib,2.5,HTS,Exp_ZNF702P (ENSG00000242779),GE,targeted cancer,JAK inhibitor,"FLT3, JAK1, JAK2, JAK3",,,Phase 3,0.35450106985868796,0.309997170954,pacritinib,OTHER,0.3530889563001092,1.5216939223286627,-3.5390272598331998
BRD-K19061412-001-02-4::2.5::HTS,BRD-K19061412-001-02-4,mubritinib,2.5,HTS,Exp_FAM129B (ENSG00000136830),GE,targeted cancer,protein tyrosine kinase inhibitor,"EGFR, ERBB2",,,Phase 1,0.32595983396638395,0.254492096342,mubritinib,OTHER,0.3249953894820127,1.817624084248065,-2.8041325645179707
BRD-K19136521-001-08-9::2.5::HTS,BRD-K19136521-001-08-9,indirubin-3-monoxime,2.5,HTS,METHYL_ABCA11P,METHYL,targeted cancer,glycogen synthase kinase inhibitor,"CDK1, CDK2, CDK5, CDK5R1, GSK3B",,,Preclinical,0.327613773413435,0.0323762403882,indirubin-3-monoxime,OTHER,0.3294411690100792,-2.3480012511918407,0.589359530325325
BRD-K19295594-015-14-3::2.29::HTS,BRD-K19295594-015-14-3,gossypol,2.29,HTS,Exp_NR1D2 (ENSG00000174738),GE,targeted cancer,BCL inhibitor,BCL2,,,Phase 2,0.409211177989029,0.227636670808,gossypol,OTHER,0.40993181201097134,5.189436591077652,0.07548300230064564
BRD-K19295594-015-14-3::2.29::HTS,BRD-K19295594-015-14-3,gossypol,2.29,HTS,Exp_NR1D2 (ENSG00000174738),GE,targeted cancer,MCL1 inhibitor,BCL2,,,Phase 2,0.409211177989029,0.227636670808,gossypol,OTHER,0.40993181201097134,5.189436591077652,0.07548300230064564
BRD-K19333160-001-01-3::2.5::HTS,BRD-K19333160-001-01-3,RKI-1447,2.5,HTS,Exp_CDH1 (ENSG00000039068),GE,targeted cancer,rho associated kinase inhibitor,"CDC42BPA, DMPK, LIMK1, MYLK, PAK1, PKN1, ROCK1, ROCK2",,,Preclinical,0.37359435683023495,0.320250707166,RKI-1447,OTHER,0.3732297192336484,3.31484074655142,-3.766803173021716
BRD-K19388745-003-01-7::2.5::HTS,BRD-K19388745-003-01-7,colforsin-daproate,2.5,HTS,Exp_GRAMD4P8 (ENSG00000270930),GE,noncancer,adenylyl cyclase activator,,,,Launched,0.29439587027763897,0.0470326027386,colforsin-daproate,OTHER,0.2918816212626624,-3.699428689120477,0.13686775987278074
BRD-K19540840-001-09-4::2.5::HTS,BRD-K19540840-001-09-4,saracatinib,2.5,HTS,Exp_GRB7 (ENSG00000141738),GE,targeted cancer,src inhibitor,"ABL1, LCK, SRC, YES1",,,Phase 2/Phase 3,0.39560446910944497,0.392162692398,saracatinib,OTHER,0.3961234739213966,1.3243000686551682,-4.466581854172591
BRD-K19605405-001-02-7::2.5::HTS,BRD-K19605405-001-02-7,ZM-241385,2.5,HTS,Exp_CYP2C19 (ENSG00000165841),GE,targeted cancer,adenosine receptor antagonist,"ADORA1, ADORA2A, ADORA2B, ADORA3",,,Preclinical,0.3055798386186239,0.148336149648,ZM-241385,OTHER,0.3014217157166892,-5.541378240375479,0.3577233292111668
BRD-K19615002-001-02-3::2.5::HTS,BRD-K19615002-001-02-3,creatine,2.5,HTS,CRISPR_IFNA4 (3441),AVANA_PUBLIC_18Q2,targeted cancer,,"CKB, CKM, CKMT1A, CKMT2, GAMT, SLC6A8",,,Launched,0.297303482106115,0.185367081808,creatine,OTHER,0.32862611284602383,3.823933580805087,-2.708204709618575
BRD-K20285085-001-07-1::2.5::HTS,BRD-K20285085-001-07-1,R406,2.5,HTS,PROT_HER3,PROT,targeted cancer,SYK inhibitor,"RET, SYK",,,Phase 1,0.35756083669499206,0.318725344333,R406,OTHER,0.2710103437881689,1.649548236939805,-2.280522255801804
BRD-K20285085-074-04-5::2.5::HTS,BRD-K20285085-074-04-5,R406,2.5,HTS,PROT_SHP-2_pY542_Caution,PROT,targeted cancer,SYK inhibitor,"RET, SYK",,,Phase 1,0.35756083669499206,0.318725344333,R406,OTHER,0.34234853238133084,1.6410558801775776,-2.754145449135673
BRD-K20463415-300-01-4::2.499966791::MTS004,BRD-K20463415-300-01-4,LY2606368,2.499966791,MTS004,Exp_SH2B3 (ENSG00000111252),GE,targeted cancer,CHK inhibitor,CHEK1,,,Phase 2,0.39720057586176394,0.374800467523,LY2606368,OTHER,0.3962322992253286,1.559869641984971,0.07253993702210915
BRD-K20545304-001-01-6::2.5::HTS,BRD-K20545304-001-01-6,bardoxolone,2.5,HTS,Exp_ITPKC (ENSG00000086544),GE,targeted cancer,nuclear factor erythroid derived,"NOS2, PPARG",,,Phase 1,0.42235265608303296,0.250468256329,bardoxolone,OTHER,0.4179730664902721,5.7350671509569695,-1.454616062603178
BRD-K20545304-001-01-6::2.5::HTS,BRD-K20545304-001-01-6,bardoxolone,2.5,HTS,Exp_ITPKC (ENSG00000086544),GE,targeted cancer,like (NRF2) activator,"NOS2, PPARG",,,Phase 1,0.42235265608303296,0.250468256329,bardoxolone,OTHER,0.4179730664902721,5.7350671509569695,-1.454616062603178
BRD-K20755323-001-05-9::2.5::HTS,BRD-K20755323-001-05-9,SKI-II,2.5,HTS,Exp_HMGB1P3 (ENSG00000250011),GE,targeted cancer,sphingosine kinase inhibitor,SPHK1,,,Preclinical,0.297936207996075,0.301076643425,SKI-II,OTHER,0.2954391345440127,-3.2046910741873216,-0.9587887894257454
BRD-K20958582-001-01-4::2.5::HTS,BRD-K20958582-001-01-4,TH-302,2.5,HTS,Exp_FAM149A (ENSG00000109794),GE,chemo,DNA alkylating agent,,,,Phase 3,0.38731767270773,0.294144559207,TH-302,OTHER,0.3864177941192776,5.7212964902700225,-2.648477246749315
BRD-K21025364-001-04-9::2.5::HTS,BRD-K21025364-001-04-9,NVP-TAE226,2.5,HTS,METHYL_MIR4520-2,METHYL,targeted cancer,protein tyrosine kinase inhibitor,PTK2,,,Preclinical,0.363898736923841,0.361784518401,NVP-TAE226,OTHER,0.2728803893632428,4.7596335423220255,-1.2195479081294187
BRD-K21025364-001-05-6::2.44::HTS,BRD-K21025364-001-05-6,NVP-TAE226,2.44,HTS,METHYL_FAM83A,METHYL,targeted cancer,protein tyrosine kinase inhibitor,PTK2,,,Preclinical,0.363898736923841,0.361784518401,NVP-TAE226,OTHER,0.3671752269334696,4.503969758587428,-0.8793079239682253
BRD-K21164796-001-02-8::2.5::HTS,BRD-K21164796-001-02-8,beta-naphthol,2.5,HTS,CN_CARD8 (22900),CN,noncancer,,,,,Preclinical,0.443177923920699,0.155249869807,beta-naphthol,OTHER,0.4460167270710404,4.368419821072877,0.8435769142780773
BRD-K21283037-001-21-5::2.5::HTS,BRD-K21283037-001-21-5,riluzole,2.5,HTS,CRISPR_MEF2D (4209),AVANA_PUBLIC_18Q2,noncancer,glutamate inhibitor,"KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11",neurology/psychiatry,amyotrophic lateral sclerosis (ALS),Launched,0.29219884515551603,0.0951322726624,riluzole,OTHER,0.2822719543292831,5.43048800999063,-3.0876685576431693
BRD-K21547160-001-01-4::2.5::HTS,BRD-K21547160-001-01-4,sufentanil,2.5,HTS,CRISPR_VENTX (27287),AVANA_PUBLIC_18Q2,noncancer,opioid receptor modulator,"OPRD1, OPRK1, OPRM1",neurology/psychiatry,anesthetic,Launched,0.28235848760908505,0.0116888672552,sufentanil,OTHER,0.23292624104207574,1.1653100337541469,-1.6265046080869414
BRD-K21718444-001-06-8::2.5::HTS,BRD-K21718444-001-06-8,KW-2449,2.5,HTS,CRISPR_ANKRD49 (54851),AVANA_PUBLIC_18Q2,targeted cancer,Abl kinase inhibitor,"ABL1, AURKA, AURKB, FLT3",,,Phase 1,0.36775139743891905,0.380965291121,KW-2449,OTHER,0.35710734541267874,3.646363964724309,-3.7587140572181728
